userId,movieId,rating,movie_title
492,64,3.0,Two if by Sea (1996)
492,65,5.0,Bio-Dome (1996)
492,66,3.0,Lawnmower Man 2: Beyond Cyberspace (1996)
492,74,4.0,Bed of Roses (1996)
492,75,3.0,Big Bully (1996)
492,76,5.0,Screamers (1995)
492,79,4.0,"Juror, The (1996)"
492,88,5.0,Black Sheep (1996)
492,95,3.0,Broken Arrow (1996)
492,100,3.0,City Hall (1996)
492,103,3.0,Unforgettable (1996)
492,104,4.0,Happy Gilmore (1996)
492,112,5.0,Rumble in the Bronx (Hont faan kui) (1995)
492,135,4.0,Down Periscope (1996)
492,140,3.0,Up Close and Personal (1996)
492,141,3.0,"Birdcage, The (1996)"
492,260,4.0,Star Wars: Episode IV - A New Hope (1977)
492,376,3.0,"River Wild, The (1994)"
492,467,5.0,Live Nude Girls (1995)
492,494,4.0,Executive Decision (1996)
492,609,3.0,Homeward Bound II: Lost in San Francisco (1996)
492,619,3.0,Ed (1996)
492,628,3.0,Primal Fear (1996)
492,634,3.0,Theodore Rex (1995)
492,637,4.0,Sgt. Bilko (1996)
492,647,5.0,Courage Under Fire (1996)
492,648,4.0,Mission: Impossible (1996)
492,653,4.0,Dragonheart (1996)
492,656,4.0,Eddie (1996)
492,661,3.0,James and the Giant Peach (1996)
492,662,4.0,Fear (1996)
492,667,3.0,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996)
492,673,5.0,Space Jam (1996)
492,692,4.0,Solo (1996)
492,694,3.0,"Substitute, The (1996)"
492,704,4.0,"Quest, The (1996)"
492,708,3.0,"Truth About Cats & Dogs, The (1996)"
492,710,3.0,Celtic Pride (1996)
492,711,3.0,Flipper (1996)
492,719,3.0,Multiplicity (1996)
492,724,3.0,"Craft, The (1996)"
492,725,3.0,"Great White Hype, The (1996)"
492,733,5.0,"Rock, The (1996)"
492,736,4.0,Twister (1996)
492,737,5.0,Barb Wire (1996)
492,743,4.0,Spy Hard (1996)
492,748,4.0,"Arrival, The (1996)"
492,761,4.0,"Phantom, The (1996)"
492,762,5.0,Striptease (1996)
492,765,5.0,Jack (1996)
492,778,2.0,Trainspotting (1996)
492,780,5.0,Independence Day (a.k.a. ID4) (1996)
492,782,5.0,"Fan, The (1996)"
492,783,3.0,"Hunchback of Notre Dame, The (1996)"
492,784,3.0,"Cable Guy, The (1996)"
492,785,5.0,Kingpin (1996)
492,786,5.0,Eraser (1996)
492,788,5.0,"Nutty Professor, The (1996)"
492,799,4.0,"Frighteners, The (1996)"
492,801,3.0,Harriet the Spy (1996)
492,802,4.0,Phenomenon (1996)
492,805,5.0,"Time to Kill, A (1996)"
492,809,4.0,Fled (1996)
492,810,3.0,Kazaam (1996)
492,818,3.0,"Very Brady Sequel, A (1996)"
492,829,4.0,Joe's Apartment (1996)
492,830,3.0,"First Wives Club, The (1996)"
492,832,5.0,Ransom (1996)
492,833,4.0,High School High (1996)
492,836,4.0,Chain Reaction (1996)
492,837,3.0,Matilda (1996)
492,839,4.0,"Crow: City of Angels, The (1996)"
492,840,3.0,House Arrest (1996)
492,842,5.0,Tales from the Crypt Presents: Bordello of Blood (1996)
492,849,4.0,Escape from L.A. (1996)
492,852,3.0,Tin Cup (1996)
492,858,3.0,"Godfather, The (1972)"
492,879,5.0,"Relic, The (1997)"
492,880,4.0,"Island of Dr. Moreau, The (1996)"
492,881,3.0,First Kid (1996)
492,886,5.0,Bulletproof (1996)
492,891,5.0,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995)
492,990,4.0,Maximum Risk (1996)
492,996,3.0,Last Man Standing (1996)
493,6,4.0,Heat (1995)
493,110,5.0,Braveheart (1995)
493,163,4.0,Desperado (1995)
493,260,5.0,Star Wars: Episode IV - A New Hope (1977)
493,332,1.0,Village of the Damned (1995)
493,349,3.0,Clear and Present Danger (1994)
493,457,4.0,"Fugitive, The (1993)"
493,493,4.0,Menace II Society (1993)
493,589,4.0,Terminator 2: Judgment Day (1991)
493,592,4.0,Batman (1989)
493,733,4.0,"Rock, The (1996)"
493,858,5.0,"Godfather, The (1972)"
493,876,5.0,Supercop 2 (Project S) (Chao ji ji hua) (1993)
494,110,5.0,Braveheart (1995)
494,260,5.0,Star Wars: Episode IV - A New Hope (1977)
494,316,3.0,Stargate (1994)
494,344,1.0,Ace Ventura: Pet Detective (1994)
494,367,2.0,"Mask, The (1994)"
494,480,3.0,Jurassic Park (1993)
494,589,5.0,Terminator 2: Judgment Day (1991)
494,858,5.0,"Godfather, The (1972)"
495,19,4.5,Ace Ventura: When Nature Calls (1995)
495,50,4.0,"Usual Suspects, The (1995)"
495,104,4.5,Happy Gilmore (1996)
495,145,4.0,Bad Boys (1995)
495,150,4.5,Apollo 13 (1995)
495,158,3.5,Casper (1995)
495,160,3.0,Congo (1995)
495,173,0.5,Judge Dredd (1995)
495,208,3.0,Waterworld (1995)
495,216,4.0,Billy Madison (1995)
495,223,4.0,Clerks (1994)
495,231,4.0,Dumb & Dumber (Dumb and Dumber) (1994)
495,317,4.5,"Santa Clause, The (1994)"
495,318,5.0,"Shawshank Redemption, The (1994)"
495,333,3.5,Tommy Boy (1995)
495,344,4.5,Ace Ventura: Pet Detective (1994)
495,356,4.0,Forrest Gump (1994)
495,527,4.0,Schindler's List (1993)
495,551,3.5,"Nightmare Before Christmas, The (1993)"
495,588,4.0,Aladdin (1992)
495,736,3.5,Twister (1996)
495,780,4.5,Independence Day (a.k.a. ID4) (1996)
495,784,4.0,"Cable Guy, The (1996)"
495,858,4.5,"Godfather, The (1972)"
496,720,1.0,Wallace & Gromit: The Best of Aardman Animation (1996)
496,858,5.0,"Godfather, The (1972)"
496,904,5.0,Rear Window (1954)
496,912,4.5,Casablanca (1942)
497,2,2.5,Jumanji (1995)
497,19,4.0,Ace Ventura: When Nature Calls (1995)
497,50,3.0,"Usual Suspects, The (1995)"
497,111,5.0,Taxi Driver (1976)
497,260,2.0,Star Wars: Episode IV - A New Hope (1977)
497,318,3.0,"Shawshank Redemption, The (1994)"
497,410,2.0,Addams Family Values (1993)
497,551,4.0,"Nightmare Before Christmas, The (1993)"
497,593,4.0,"Silence of the Lambs, The (1991)"
497,608,4.5,Fargo (1996)
497,750,4.0,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)
497,788,2.0,"Nutty Professor, The (1996)"
497,858,4.0,"Godfather, The (1972)"
497,904,3.0,Rear Window (1954)
497,908,3.0,North by Northwest (1959)
498,7,4.0,Sabrina (1995)
498,10,3.0,GoldenEye (1995)
498,34,3.0,Babe (1995)
498,47,3.0,Seven (a.k.a. Se7en) (1995)
498,62,5.0,Mr. Holland's Opus (1995)
498,104,5.0,Happy Gilmore (1996)
498,110,5.0,Braveheart (1995)
498,150,5.0,Apollo 13 (1995)
498,153,3.0,Batman Forever (1995)
498,161,5.0,Crimson Tide (1995)
498,185,3.0,"Net, The (1995)"
498,208,3.0,Waterworld (1995)
498,216,5.0,Billy Madison (1995)
498,231,5.0,Dumb & Dumber (Dumb and Dumber) (1994)
498,292,3.0,Outbreak (1995)
498,296,4.0,Pulp Fiction (1994)
498,300,4.0,Quiz Show (1994)
498,316,2.0,Stargate (1994)
498,318,5.0,"Shawshank Redemption, The (1994)"
498,333,5.0,Tommy Boy (1995)
498,339,5.0,While You Were Sleeping (1995)
498,344,2.0,Ace Ventura: Pet Detective (1994)
498,349,5.0,Clear and Present Danger (1994)
498,356,5.0,Forrest Gump (1994)
498,364,5.0,"Lion King, The (1994)"
498,380,3.0,True Lies (1994)
498,434,3.0,Cliffhanger (1993)
498,454,5.0,"Firm, The (1993)"
498,457,5.0,"Fugitive, The (1993)"
498,480,4.0,Jurassic Park (1993)
498,585,4.0,"Brady Bunch Movie, The (1995)"
498,588,5.0,Aladdin (1992)
498,590,3.0,Dances with Wolves (1990)
498,592,3.0,Batman (1989)
498,648,5.0,Mission: Impossible (1996)
499,327,0.5,Tank Girl (1995)
500,1,4.0,Toy Story (1995)
500,11,1.0,"American President, The (1995)"
500,39,1.0,Clueless (1995)
500,101,1.0,Bottle Rocket (1996)
500,104,4.0,Happy Gilmore (1996)
500,176,5.0,Living in Oblivion (1995)
500,180,4.0,Mallrats (1995)
500,216,4.0,Billy Madison (1995)
500,231,1.0,Dumb & Dumber (Dumb and Dumber) (1994)
500,260,4.0,Star Wars: Episode IV - A New Hope (1977)
500,322,4.0,Swimming with Sharks (1995)
500,342,2.0,Muriel's Wedding (1994)
500,356,4.0,Forrest Gump (1994)
500,364,3.0,"Lion King, The (1994)"
500,436,3.0,Color of Night (1994)
500,440,4.0,Dave (1993)
500,449,1.0,Fear of a Black Hat (1994)
500,471,1.0,"Hudsucker Proxy, The (1994)"
500,480,4.0,Jurassic Park (1993)
500,539,1.0,Sleepless in Seattle (1993)
500,543,4.0,So I Married an Axe Murderer (1993)
500,588,4.0,Aladdin (1992)
500,594,3.0,Snow White and the Seven Dwarfs (1937)
500,595,4.0,Beauty and the Beast (1991)
500,597,1.0,Pretty Woman (1990)
500,708,4.0,"Truth About Cats & Dogs, The (1996)"
500,720,4.0,Wallace & Gromit: The Best of Aardman Animation (1996)
500,745,1.0,Wallace & Gromit: A Close Shave (1995)
500,838,3.0,Emma (1996)
501,2,3.0,Jumanji (1995)
501,3,5.0,Grumpier Old Men (1995)
501,5,3.0,Father of the Bride Part II (1995)
501,6,3.0,Heat (1995)
501,7,4.0,Sabrina (1995)
501,8,3.0,Tom and Huck (1995)
501,10,4.0,GoldenEye (1995)
501,11,3.0,"American President, The (1995)"
501,15,1.0,Cutthroat Island (1995)
501,16,3.0,Casino (1995)
501,17,3.0,Sense and Sensibility (1995)
501,18,5.0,Four Rooms (1995)
501,20,1.0,Money Train (1995)
501,21,3.0,Get Shorty (1995)
501,25,2.0,Leaving Las Vegas (1995)
501,27,3.0,Now and Then (1995)
501,32,3.0,Twelve Monkeys (a.k.a. 12 Monkeys) (1995)
501,36,3.0,Dead Man Walking (1995)
501,45,3.0,To Die For (1995)
501,50,3.0,"Usual Suspects, The (1995)"
501,61,3.0,Eye for an Eye (1996)
501,62,3.0,Mr. Holland's Opus (1995)
501,73,2.0,"Misérables, Les (1995)"
501,86,3.0,White Squall (1996)
501,93,3.0,Vampire in Brooklyn (1995)
501,95,4.0,Broken Arrow (1996)
501,103,3.0,Unforgettable (1996)
501,112,3.0,Rumble in the Bronx (Hont faan kui) (1995)
501,135,2.0,Down Periscope (1996)
501,141,5.0,"Birdcage, The (1996)"
501,494,3.0,Executive Decision (1996)
501,610,4.0,Heavy Metal (1981)
501,616,3.0,"Aristocats, The (1970)"
501,628,3.0,Primal Fear (1996)
501,637,3.0,Sgt. Bilko (1996)
501,647,4.0,Courage Under Fire (1996)
501,661,1.0,James and the Giant Peach (1996)
501,662,3.0,Fear (1996)
501,707,4.0,Mulholland Falls (1996)
501,709,3.0,Oliver & Company (1988)
501,736,5.0,Twister (1996)
501,762,4.0,Striptease (1996)
501,780,5.0,Independence Day (a.k.a. ID4) (1996)
501,805,4.0,"Time to Kill, A (1996)"
501,849,3.0,Escape from L.A. (1996)
502,45,3.5,To Die For (1995)
502,318,5.0,"Shawshank Redemption, The (1994)"
502,520,5.0,Robin Hood: Men in Tights (1993)
502,596,4.5,Pinocchio (1940)
502,903,3.5,Vertigo (1958)
502,953,1.5,It's a Wonderful Life (1946)
503,147,5.0,"Basketball Diaries, The (1995)"
503,175,4.5,Kids (1995)
503,296,5.0,Pulp Fiction (1994)
503,318,4.0,"Shawshank Redemption, The (1994)"
503,327,4.0,Tank Girl (1995)
503,356,4.0,Forrest Gump (1994)
503,364,3.0,"Lion King, The (1994)"
503,441,3.5,Dazed and Confused (1993)
503,480,3.5,Jurassic Park (1993)
503,481,4.0,Kalifornia (1993)
503,500,3.5,Mrs. Doubtfire (1993)
503,527,4.0,Schindler's List (1993)
503,593,3.5,"Silence of the Lambs, The (1991)"
503,608,4.0,Fargo (1996)
503,858,4.5,"Godfather, The (1972)"
503,924,4.0,2001: A Space Odyssey (1968)
504,1,4.0,Toy Story (1995)
504,22,3.5,Copycat (1995)
504,186,3.0,Nine Months (1995)
504,296,4.0,Pulp Fiction (1994)
504,342,3.5,Muriel's Wedding (1994)
504,345,4.0,"Adventures of Priscilla, Queen of the Desert, The (1994)"
504,377,4.0,Speed (1994)
504,708,4.0,"Truth About Cats & Dogs, The (1996)"
504,852,4.0,Tin Cup (1996)
505,47,5.0,Seven (a.k.a. Se7en) (1995)
505,273,3.0,Mary Shelley's Frankenstein (Frankenstein) (1994)
505,327,2.5,Tank Girl (1995)
505,441,2.5,Dazed and Confused (1993)
505,593,5.0,"Silence of the Lambs, The (1991)"
505,968,5.0,Night of the Living Dead (1968)
506,27,3.0,Now and Then (1995)
506,39,5.0,Clueless (1995)
507,34,5.0,Babe (1995)
507,39,3.0,Clueless (1995)
507,47,3.0,Seven (a.k.a. Se7en) (1995)
507,110,3.0,Braveheart (1995)
507,150,3.0,Apollo 13 (1995)
507,153,3.0,Batman Forever (1995)
507,165,3.0,Die Hard: With a Vengeance (1995)
507,253,3.0,Interview with the Vampire: The Vampire Chronicles (1994)
507,266,3.0,Legends of the Fall (1994)
507,316,3.0,Stargate (1994)
507,339,4.0,While You Were Sleeping (1995)
507,349,3.0,Clear and Present Danger (1994)
507,356,4.0,Forrest Gump (1994)
507,377,5.0,Speed (1994)
507,454,3.0,"Firm, The (1993)"
507,457,4.0,"Fugitive, The (1993)"
507,480,4.0,Jurassic Park (1993)
507,589,3.0,Terminator 2: Judgment Day (1991)
507,590,3.0,Dances with Wolves (1990)
507,593,3.0,"Silence of the Lambs, The (1991)"
507,595,3.0,Beauty and the Beast (1991)
508,107,2.0,Muppet Treasure Island (1996)
508,135,1.0,Down Periscope (1996)
508,307,1.0,Three Colors: Blue (Trois couleurs: Bleu) (1993)
508,562,2.5,Welcome to the Dollhouse (1995)
508,671,2.5,Mystery Science Theater 3000: The Movie (1996)
508,799,2.0,"Frighteners, The (1996)"
508,898,2.0,"Philadelphia Story, The (1940)"
509,1,4.0,Toy Story (1995)
509,5,1.5,Father of the Bride Part II (1995)
509,13,3.0,Balto (1995)
509,17,3.0,Sense and Sensibility (1995)
509,19,4.0,Ace Ventura: When Nature Calls (1995)
509,28,3.5,Persuasion (1995)
509,32,4.0,Twelve Monkeys (a.k.a. 12 Monkeys) (1995)
509,34,3.5,Babe (1995)
509,39,4.0,Clueless (1995)
509,48,3.5,Pocahontas (1995)
509,153,2.0,Batman Forever (1995)
509,231,2.5,Dumb & Dumber (Dumb and Dumber) (1994)
509,260,4.0,Star Wars: Episode IV - A New Hope (1977)
509,262,4.5,"Little Princess, A (1995)"
509,296,3.5,Pulp Fiction (1994)
509,344,4.0,Ace Ventura: Pet Detective (1994)
509,345,3.5,"Adventures of Priscilla, Queen of the Desert, The (1994)"
509,364,4.0,"Lion King, The (1994)"
509,367,3.5,"Mask, The (1994)"
509,455,3.0,Free Willy (1993)
509,551,4.0,"Nightmare Before Christmas, The (1993)"
509,586,1.0,Home Alone (1990)
509,588,3.5,Aladdin (1992)
509,594,3.0,Snow White and the Seven Dwarfs (1937)
509,595,3.5,Beauty and the Beast (1991)
509,596,2.5,Pinocchio (1940)
509,616,3.0,"Aristocats, The (1970)"
509,653,3.0,Dragonheart (1996)
509,661,3.5,James and the Giant Peach (1996)
509,709,3.0,Oliver & Company (1988)
509,783,3.0,"Hunchback of Notre Dame, The (1996)"
509,837,3.5,Matilda (1996)
509,838,3.5,Emma (1996)
509,912,3.0,Casablanca (1942)
510,7,1.0,Sabrina (1995)
510,16,1.0,Casino (1995)
510,50,4.0,"Usual Suspects, The (1995)"
510,101,4.0,Bottle Rocket (1996)
510,104,3.0,Happy Gilmore (1996)
510,145,3.0,Bad Boys (1995)
510,185,0.5,"Net, The (1995)"
510,216,3.0,Billy Madison (1995)
510,231,3.5,Dumb & Dumber (Dumb and Dumber) (1994)
510,303,2.5,"Quick and the Dead, The (1995)"
510,317,1.0,"Santa Clause, The (1994)"
510,350,0.5,"Client, The (1994)"
510,372,3.0,Reality Bites (1994)
510,420,0.5,Beverly Hills Cop III (1994)
510,457,4.5,"Fugitive, The (1993)"
510,480,3.0,Jurassic Park (1993)
510,494,1.0,Executive Decision (1996)
510,497,1.5,Much Ado About Nothing (1993)
510,514,2.0,"Ref, The (1994)"
510,527,3.5,Schindler's List (1993)
510,553,1.0,Tombstone (1993)
510,556,4.0,"War Room, The (1993)"
510,593,3.5,"Silence of the Lambs, The (1991)"
510,750,4.5,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)
510,858,4.5,"Godfather, The (1972)"
510,926,4.5,All About Eve (1950)
511,318,5.0,"Shawshank Redemption, The (1994)"
511,356,4.5,Forrest Gump (1994)
511,527,5.0,Schindler's List (1993)
512,2,3.0,Jumanji (1995)
512,32,5.0,Twelve Monkeys (a.k.a. 12 Monkeys) (1995)
512,39,4.0,Clueless (1995)
512,47,5.0,Seven (a.k.a. Se7en) (1995)
512,50,5.0,"Usual Suspects, The (1995)"
512,110,5.0,Braveheart (1995)
512,150,4.0,Apollo 13 (1995)
512,151,5.0,Rob Roy (1995)
512,160,4.0,Congo (1995)
512,161,4.0,Crimson Tide (1995)
512,165,5.0,Die Hard: With a Vengeance (1995)
512,185,3.0,"Net, The (1995)"
512,208,3.0,Waterworld (1995)
512,225,3.0,Disclosure (1994)
512,253,5.0,Interview with the Vampire: The Vampire Chronicles (1994)
512,288,5.0,Natural Born Killers (1994)
512,292,3.0,Outbreak (1995)
512,296,5.0,Pulp Fiction (1994)
512,300,4.0,Quiz Show (1994)
512,316,3.0,Stargate (1994)
512,317,3.0,"Santa Clause, The (1994)"
512,318,5.0,"Shawshank Redemption, The (1994)"
512,337,3.0,What's Eating Gilbert Grape (1993)
512,344,2.0,Ace Ventura: Pet Detective (1994)
512,349,3.0,Clear and Present Danger (1994)
512,350,3.0,"Client, The (1994)"
512,356,5.0,Forrest Gump (1994)
512,364,4.0,"Lion King, The (1994)"
512,367,3.0,"Mask, The (1994)"
512,377,4.0,Speed (1994)
512,380,3.0,True Lies (1994)
512,434,3.0,Cliffhanger (1993)
512,442,3.0,Demolition Man (1993)
512,454,4.0,"Firm, The (1993)"
512,457,5.0,"Fugitive, The (1993)"
512,474,4.0,In the Line of Fire (1993)
512,480,4.0,Jurassic Park (1993)
512,500,3.0,Mrs. Doubtfire (1993)
512,509,2.0,"Piano, The (1993)"
512,527,5.0,Schindler's List (1993)
512,539,3.0,Sleepless in Seattle (1993)
512,553,3.0,Tombstone (1993)
512,586,3.0,Home Alone (1990)
512,587,4.0,Ghost (1990)
512,588,3.0,Aladdin (1992)
512,589,3.0,Terminator 2: Judgment Day (1991)
512,590,3.0,Dances with Wolves (1990)
512,593,5.0,"Silence of the Lambs, The (1991)"
512,595,4.0,Beauty and the Beast (1991)
512,597,4.0,Pretty Woman (1990)
513,7,3.0,Sabrina (1995)
513,32,4.0,Twelve Monkeys (a.k.a. 12 Monkeys) (1995)
513,110,4.0,Braveheart (1995)
513,150,4.5,Apollo 13 (1995)
513,235,4.5,Ed Wood (1994)
513,260,5.0,Star Wars: Episode IV - A New Hope (1977)
513,266,3.5,Legends of the Fall (1994)
513,296,4.5,Pulp Fiction (1994)
513,318,5.0,"Shawshank Redemption, The (1994)"
513,457,4.5,"Fugitive, The (1993)"
513,593,4.0,"Silence of the Lambs, The (1991)"
513,750,5.0,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)
513,780,2.5,Independence Day (a.k.a. ID4) (1996)
513,920,5.0,Gone with the Wind (1939)
513,923,4.0,Citizen Kane (1941)
514,1,4.0,Toy Story (1995)
514,11,4.0,"American President, The (1995)"
514,16,3.5,Casino (1995)
514,22,3.0,Copycat (1995)
514,34,4.0,Babe (1995)
514,44,2.5,Mortal Kombat (1995)
514,47,4.0,Seven (a.k.a. Se7en) (1995)
514,62,4.0,Mr. Holland's Opus (1995)
514,150,4.0,Apollo 13 (1995)
514,161,4.0,Crimson Tide (1995)
514,162,4.0,Crumb (1994)
514,185,3.0,"Net, The (1995)"
514,260,5.0,Star Wars: Episode IV - A New Hope (1977)
514,261,2.5,Little Women (1994)
514,296,4.0,Pulp Fiction (1994)
514,339,3.5,While You Were Sleeping (1995)
514,356,4.0,Forrest Gump (1994)
514,364,4.0,"Lion King, The (1994)"
514,440,4.0,Dave (1993)
514,457,4.0,"Fugitive, The (1993)"
514,474,4.0,In the Line of Fire (1993)
514,480,4.5,Jurassic Park (1993)
514,586,3.5,Home Alone (1990)
514,588,4.0,Aladdin (1992)
514,589,4.0,Terminator 2: Judgment Day (1991)
514,592,2.5,Batman (1989)
514,593,5.0,"Silence of the Lambs, The (1991)"
514,595,4.0,Beauty and the Beast (1991)
514,596,4.0,Pinocchio (1940)
514,597,2.5,Pretty Woman (1990)
514,608,4.0,Fargo (1996)
514,648,4.0,Mission: Impossible (1996)
514,778,2.5,Trainspotting (1996)
514,785,2.5,Kingpin (1996)
514,919,4.5,"Wizard of Oz, The (1939)"
515,50,4.5,"Usual Suspects, The (1995)"
515,260,5.0,Star Wars: Episode IV - A New Hope (1977)
515,318,5.0,"Shawshank Redemption, The (1994)"
515,356,5.0,Forrest Gump (1994)
515,527,5.0,Schindler's List (1993)
516,260,5.0,Star Wars: Episode IV - A New Hope (1977)
516,457,4.0,"Fugitive, The (1993)"
516,480,4.0,Jurassic Park (1993)
516,647,3.0,Courage Under Fire (1996)
516,708,3.0,"Truth About Cats & Dogs, The (1996)"
517,1,4.0,Toy Story (1995)
517,2,3.0,Jumanji (1995)
517,10,0.5,GoldenEye (1995)
517,17,0.5,Sense and Sensibility (1995)
517,34,5.0,Babe (1995)
517,47,2.0,Seven (a.k.a. Se7en) (1995)
517,107,1.0,Muppet Treasure Island (1996)
517,110,1.5,Braveheart (1995)
517,158,2.0,Casper (1995)
517,165,2.5,Die Hard: With a Vengeance (1995)
517,260,3.5,Star Wars: Episode IV - A New Hope (1977)
517,272,1.0,"Madness of King George, The (1994)"
517,277,5.0,Miracle on 34th Street (1994)
517,318,4.0,"Shawshank Redemption, The (1994)"
517,344,2.5,Ace Ventura: Pet Detective (1994)
517,349,2.5,Clear and Present Danger (1994)
517,355,2.0,"Flintstones, The (1994)"
517,356,3.5,Forrest Gump (1994)
517,357,5.0,Four Weddings and a Funeral (1994)
517,362,3.5,"Jungle Book, The (1994)"
517,364,4.5,"Lion King, The (1994)"
517,367,3.0,"Mask, The (1994)"
517,368,3.0,Maverick (1994)
517,377,3.0,Speed (1994)
517,410,1.0,Addams Family Values (1993)
517,455,1.5,Free Willy (1993)
517,457,2.5,"Fugitive, The (1993)"
517,480,1.0,Jurassic Park (1993)
517,491,1.0,"Man Without a Face, The (1993)"
517,500,5.0,Mrs. Doubtfire (1993)
517,508,3.5,Philadelphia (1993)
517,509,3.5,"Piano, The (1993)"
517,515,4.0,"Remains of the Day, The (1993)"
517,520,1.5,Robin Hood: Men in Tights (1993)
517,527,3.5,Schindler's List (1993)
517,531,3.0,"Secret Garden, The (1993)"
517,539,3.0,Sleepless in Seattle (1993)
517,586,5.0,Home Alone (1990)
517,587,4.0,Ghost (1990)
517,588,3.0,Aladdin (1992)
517,592,3.0,Batman (1989)
517,593,3.0,"Silence of the Lambs, The (1991)"
517,594,3.5,Snow White and the Seven Dwarfs (1937)
517,595,4.0,Beauty and the Beast (1991)
517,596,3.5,Pinocchio (1940)
517,597,3.0,Pretty Woman (1990)
517,616,5.0,"Aristocats, The (1970)"
517,673,2.0,Space Jam (1996)
517,745,2.5,Wallace & Gromit: A Close Shave (1995)
517,750,1.0,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)
517,780,3.5,Independence Day (a.k.a. ID4) (1996)
517,783,1.5,"Hunchback of Notre Dame, The (1996)"
517,898,3.0,"Philadelphia Story, The (1940)"
517,899,4.5,Singin' in the Rain (1952)
517,902,4.5,Breakfast at Tiffany's (1961)
517,909,0.5,"Apartment, The (1960)"
517,910,4.0,Some Like It Hot (1959)
517,912,4.0,Casablanca (1942)
517,914,4.5,My Fair Lady (1964)
517,916,3.0,Roman Holiday (1953)
517,918,4.0,Meet Me in St. Louis (1944)
517,919,4.5,"Wizard of Oz, The (1939)"
517,920,4.0,Gone with the Wind (1939)
517,933,1.5,To Catch a Thief (1955)
517,938,3.0,Gigi (1958)
517,945,3.0,Top Hat (1935)
517,952,3.0,Around the World in 80 Days (1956)
517,953,4.5,It's a Wonderful Life (1946)
517,955,1.0,Bringing Up Baby (1938)
517,969,1.0,"African Queen, The (1951)"
517,986,2.5,Fly Away Home (1996)
518,24,2.5,Powder (1995)
518,31,1.0,Dangerous Minds (1995)
518,468,3.0,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)"
518,783,3.0,"Hunchback of Notre Dame, The (1996)"
519,318,5.0,"Shawshank Redemption, The (1994)"
519,356,5.0,Forrest Gump (1994)
520,10,4.0,GoldenEye (1995)
520,19,1.0,Ace Ventura: When Nature Calls (1995)
520,32,3.5,Twelve Monkeys (a.k.a. 12 Monkeys) (1995)
520,135,3.5,Down Periscope (1996)
520,235,3.5,Ed Wood (1994)
520,253,4.0,Interview with the Vampire: The Vampire Chronicles (1994)
520,256,3.0,Junior (1994)
520,316,4.0,Stargate (1994)
520,318,5.0,"Shawshank Redemption, The (1994)"
520,327,2.0,Tank Girl (1995)
520,329,3.5,Star Trek: Generations (1994)
520,333,4.0,Tommy Boy (1995)
520,344,1.0,Ace Ventura: Pet Detective (1994)
520,356,3.5,Forrest Gump (1994)
520,368,3.0,Maverick (1994)
520,468,3.5,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)"
520,471,5.0,"Hudsucker Proxy, The (1994)"
520,485,4.0,Last Action Hero (1993)
520,520,4.0,Robin Hood: Men in Tights (1993)
520,541,5.0,Blade Runner (1982)
520,551,4.5,"Nightmare Before Christmas, The (1993)"
520,586,4.0,Home Alone (1990)
520,589,4.5,Terminator 2: Judgment Day (1991)
520,637,3.5,Sgt. Bilko (1996)
520,750,5.0,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)
520,858,2.0,"Godfather, The (1972)"
520,880,3.0,"Island of Dr. Moreau, The (1996)"
520,911,4.0,Charade (1963)
520,924,3.0,2001: A Space Odyssey (1968)
521,5,3.0,Father of the Bride Part II (1995)
521,6,4.0,Heat (1995)
521,7,3.0,Sabrina (1995)
521,14,4.0,Nixon (1995)
521,18,4.0,Four Rooms (1995)
521,25,5.0,Leaving Las Vegas (1995)
521,29,3.0,"City of Lost Children, The (Cité des enfants perdus, La) (1995)"
521,32,3.0,Twelve Monkeys (a.k.a. 12 Monkeys) (1995)
521,36,4.0,Dead Man Walking (1995)
521,43,4.0,Restoration (1995)
521,52,4.0,Mighty Aphrodite (1995)
521,58,4.0,"Postman, The (Postino, Il) (1994)"
521,79,4.0,"Juror, The (1996)"
521,81,3.0,Things to Do in Denver When You're Dead (1995)
521,86,4.0,White Squall (1996)
521,95,3.0,Broken Arrow (1996)
521,103,3.0,Unforgettable (1996)
521,104,3.0,Happy Gilmore (1996)
521,112,3.0,Rumble in the Bronx (Hont faan kui) (1995)
521,140,3.0,Up Close and Personal (1996)
521,608,5.0,Fargo (1996)
521,628,4.0,Primal Fear (1996)
521,637,3.0,Sgt. Bilko (1996)
521,640,3.0,Diabolique (1996)
521,648,4.0,Mission: Impossible (1996)
521,661,4.0,James and the Giant Peach (1996)
521,694,3.0,"Substitute, The (1996)"
521,707,3.0,Mulholland Falls (1996)
521,708,4.0,"Truth About Cats & Dogs, The (1996)"
521,733,4.0,"Rock, The (1996)"
521,736,4.0,Twister (1996)
521,762,3.0,Striptease (1996)
521,780,4.0,Independence Day (a.k.a. ID4) (1996)
